test_id	target_mass	visible_mass	intensity	width	mass_shift
test556	933.426800023997	933.311315565789	24001997.623127	0.644938343763351	0.115484458208084
test557	933.426800023997	933.477979315119	18404502.5333762	0.826520425733179	-0.0511792911216617
test558	933.426800023997	933.604901771201	21181882.7665411	0.718524528760463	-0.178101747203618
test559	933.426800023997	933.527577062184	23949229.5891978	0.681953275389969	-0.100777038186789
test560	933.426800023997	933.388316897722	15889365.4518761	0.609896843507886	0.0384831262752414
test151	1223.44840650936	1223.34510157076	26510056.9278002	0.879438322875649	0.103304938599467
test152	1223.44840650936	1223.28561869287	29545001.5203096	0.505370722804218	0.162787816487253
test153	1223.44840650936	1223.60543160536	29804611.1920849	0.637928671855479	-0.157025096006691
test154	1223.44840650936	1223.59373228303	29012500.1687557	0.726338970195502	-0.145325773674995
test155	1223.44840650936	1223.52017390211	34757684.7788878	0.81493493039161	-0.0717673927545548
test156	1223.44840650936	1223.40275343223	31660737.4325395	0.530679563060403	0.045653077121824
test157	1223.44840650936	1223.55864657923	27442798.5167131	0.74809186886996	-0.110240069869906
test158	1223.44840650936	1223.62158407928	34835073.6894645	0.756493139825761	-0.173177569918334
test159	1223.44840650936	1223.56286385837	25430065.6309351	0.601591788232326	-0.114457349013537
test160	1223.44840650936	1223.26774124284	25606060.0536875	0.678125675488263	0.180665266513824
test551	1223.44840650936	1223.42649041316	25944839.3434286	0.65838686209172	0.0219160961918533
test552	1223.44840650936	1223.27060436695	33304881.5699294	0.83918531620875	0.177802142407745
test553	1223.44840650936	1223.48280496034	34523472.8860669	0.559420808777213	-0.0343984509818256
test554	1223.44840650936	1223.34239002285	33899658.4899724	0.883094505500048	0.106016486510634
test555	1223.44840650936	1223.6167382265	33819191.4907657	0.696251013223082	-0.168331717140973
test556	1223.44840650936	1223.38478728901	30434275.0320211	0.699661533068865	0.0636192203499377
test557	1223.44840650936	1223.41718236753	29143322.7062225	0.762876073736697	0.0312241418287158
test558	1223.44840650936	1223.53937842441	29399984.437041	0.624352914933115	-0.0909719150513411
test559	1223.44840650936	1223.28498604991	27428793.2366133	0.574248345382512	0.163420459441841
test560	1223.44840650936	1223.62604375347	27600154.4832252	0.799861552659422	-0.177637244109064
test151	1572.11922719306	1571.97981840451	40141829.4454925	0.66832878915593	0.139408788550645
test152	1572.11922719306	1571.94433914828	38666363.6192679	0.541336650587618	0.174888044781983
test153	1572.11922719306	1572.02075742814	41655759.5622726	0.772682825289667	0.0984697649255395
test154	1572.11922719306	1572.17682136386	42868318.4133843	0.833261373545975	-0.057594170793891
test155	1572.11922719306	1571.92929760604	38736506.877467	0.535907932464033	0.18992958702147
test156	1572.11922719306	1572.14286679146	37655236.6279066	0.574402075819671	-0.0236395983956754
test157	1572.11922719306	1572.18128987118	43548930.5760711	0.650822740793228	-0.0620626781135798
test158	1572.11922719306	1572.0667488649	38823935.512919	0.718183549959213	0.0524783281609416
test159	1572.11922719306	1572.29158458584	43299907.0105143	0.5832923239097	-0.172357392776757
test160	1572.11922719306	1572.1583452052	36956387.1296123	0.542250526510179	-0.0391180121339858
test551	1572.11922719306	1572.02029506466	44125331.141986	0.676953513268381	0.0989321283996105
test552	1572.11922719306	1572.21860434334	40232548.5716574	0.514069183822721	-0.0993771502748132
test553	1572.11922719306	1572.16297008297	43948972.5977182	0.687147292215377	-0.0437428899109364
test554	1572.11922719306	1572.26029100767	43845984.4538011	0.783879003394395	-0.141063814610243
test555	1572.11922719306	1572.26985243619	38174006.2637255	0.561742388736457	-0.150625243131071
test556	1572.11922719306	1572.13099108529	38287766.2102692	0.531204756721854	-0.0117638922296464
test557	1572.11922719306	1572.10352849462	36379491.6681945	0.83405458861962	0.0156986984424293
test558	1572.11922719306	1572.14663469414	39884302.1085486	0.831389629002661	-0.0274075010791421
test559	1572.11922719306	1572.03363075941	39772120.4976551	0.629553719423711	0.0855964336544276
test560	1572.11922719306	1572.06649476071	41092563.0899146	0.749949855171144	0.0527324323542416
test151	1863.31448993227	1863.3031646152	8847685.39434299	0.542554215341806	0.0113253170624375
test152	1863.31448993227	1863.49902963135	9139744.19888109	0.647561291512102	-0.184539699088782
test153	1863.31448993227	1863.38063514568	8782528.2192789	0.599759985692799	-0.0661452134139836
test154	1863.31448993227	1863.38963656034	9027524.42611381	0.594964320305735	-0.0751466280780733
test155	1863.31448993227	1863.36141860317	9349740.1943896	0.734899218473584	-0.0469286709092557
test156	1863.31448993227	1863.47039421676	9046332.58120157	0.769554899446666	-0.155904284492135
test157	1863.31448993227	1863.38585249763	8855710.95230989	0.771192632056773	-0.0713625653646886
test158	1863.31448993227	1863.32323719449	9414249.86184575	0.581299305707216	-0.00874726222828032
test159	1863.31448993227	1863.25050905999	9449498.97099286	0.617115191090852	0.0639808722771704
test160	1863.31448993227	1863.14671412148	9267017.67765917	0.831234891433269	0.167775810789317
test551	1863.31448993227	1863.13470277702	8519725.01864657	0.752524424809963	0.179787155240774
test552	1863.31448993227	1863.45450593252	9125432.63286352	0.58702049208805	-0.140016000252217
test553	1863.31448993227	1863.41765006082	9269067.36753881	0.835122627113015	-0.103160128556192
test554	1863.31448993227	1863.33080727868	8888395.70782147	0.815885146334767	-0.0163173464126885
test555	1863.31448993227	1863.32245747708	9063028.71718071	0.756311098858714	-0.00796754481270909
test556	1863.31448993227	1863.26159287021	9479706.94163814	0.688949587289244	0.0528970620594919
test557	1863.31448993227	1863.24185435716	9408461.59076318	0.684569863043726	0.0726355751045048
test558	1863.31448993227	1863.16486321669	9320483.1390176	0.570389259513467	0.149626715574414
test559	1863.31448993227	1863.38622920662	9261739.15131949	0.656003176420927	-0.0717392743565142
test560	1863.31448993227	1863.32015457135	9106854.14588079	0.600393469352275	-0.00566463908180595
test151	1979.03799255844	1978.85007415656	633848776.388913	0.825689006131142	0.187918401882052
test152	1979.03799255844	1978.87580157956	557529121.567495	0.712352407630533	0.162190978880972
test153	1979.03799255844	1978.94181367289	647331743.291579	0.543807200249284	0.0961788855493069
test154	1979.03799255844	1978.91564241396	593046508.752741	0.838693393487483	0.122350144479424
test155	1979.03799255844	1979.08149413392	636732901.28354	0.570032225549221	-0.0435015754774213
test156	1979.03799255844	1979.01371094221	646982163.609937	0.575557953026146	0.024281616229564
test157	1979.03799255844	1978.89695719238	628029866.633005	0.614465687330812	0.14103536605835
test158	1979.03799255844	1979.13873050362	596642064.396292	0.534118987433612	-0.100737945176661
test159	1979.03799255844	1978.91831362648	617494067.875668	0.793702198658139	0.119678931962699
test160	1979.03799255844	1979.19783230145	627304660.3892	0.569542957749218	-0.159839743003249
test551	1979.03799255844	1978.86081906883	626006060.279906	0.574588977918029	0.177173489611596
test552	1979.03799255844	1978.92245996939	642280171.625316	0.807937360182405	0.115532589051873
test553	1979.03799255844	1979.07385387095	611144782.556221	0.787722974736244	-0.0358613125048578
test554	1979.03799255844	1979.05935421092	568944974.569604	0.629115960560739	-0.021361652482301
test555	1979.03799255844	1979.12322022496	596126177.60431	0.684933380968869	-0.085227666515857
test556	1979.03799255844	1978.99563320428	599511567.479931	0.506330984365195	0.0423593541607261
test557	1979.03799255844	1978.84448482227	586498023.499735	0.660469617042691	0.193507736176252
test558	1979.03799255844	1978.9381798151	584628873.527981	0.635108541976661	0.0998127433471382
test559	1979.03799255844	1978.91959516024	607797671.435401	0.836840764526278	0.118397398199886
test560	1979.03799255844	1979.20118670966	624454029.509798	0.717490794323385	-0.163194151222706
test161	44.4536250999663	44.6063809716608	62873454.5223415	0.658430751040578	-0.152755871694535
test162	44.4536250999663	44.5890886565205	64253112.9159033	0.861901898030192	-0.135463556554168
test163	44.4536250999663	44.3534600218292	59865825.6675117	0.827453051507473	0.10016507813707
test164	44.4536250999663	44.426168266451	56335828.4346759	0.735065210238099	0.0274568335153163
test165	44.4536250999663	44.4039154181723	59208114.3590622	0.74717254769057	0.0497096817940474
test166	44.4536250999663	44.438649876276	58959328.7487514	0.818395093083382	0.0149752236902714
test167	44.4536250999663	44.3941626511049	55472178.1425178	0.800724704563618	0.05946244886145
test168	44.4536250999663	44.4320272678975	60454890.5021511	0.712106886133552	0.0215978320688009
test169	44.4536250999663	44.5482524268795	55727597.4983349	0.596783841960132	-0.094627326913178
test170	44.4536250999663	44.4385891249869	60841467.2571234	0.55966610526666	0.0150359749794006
test561	44.4536250999663	44.4995239652228	60203961.0594511	0.76675142981112	-0.0458988652564585
test562	44.4536250999663	44.4840355935041	63971761.3533139	0.855006177257747	-0.0304104935377836
test563	44.4536250999663	44.3758262509015	60536780.1245302	0.629393221531063	0.0777988490648568
test564	44.4536250999663	44.4075156638864	63147721.6607891	0.803657056577504	0.0461094360798597
test565	44.4536250999663	44.5237449048553	63337707.282044	0.821694812364876	-0.0701198048889637
test566	44.4536250999663	44.4975434972439	61769418.1576371	0.683980005420744	-0.0439183972775936
test567	44.4536250999663	44.4728109509219	56693814.9672933	0.723389283567667	-0.0191858509555459
test568	44.4536250999663	44.5174806347583	59715081.9678791	0.765559388604015	-0.0638555347919464
test569	44.4536250999663	44.2600241118576	63893072.8542619	0.877193367760629	0.193600988108665
test570	44.4536250999663	44.5075289017987	61144722.9562327	0.888290085736662	-0.0539038018323481
test161	411.059174992144	411.046927867923	3305425.89561082	0.787939618993551	0.0122471242211759
test162	411.059174992144	411.236068651732	2683030.04372865	0.656195688433945	-0.17689365958795
test163	411.059174992144	411.056591647957	3475001.35633163	0.804436204023659	0.00258334418758749
test164	411.059174992144	411.051704498101	2709571.11078315	0.519389388803393	0.007470494043082
test165	411.059174992144	410.865076466557	3461565.77859074	0.609637795295566	0.194098525587469
test166	411.059174992144	410.878879827727	2638392.66402647	0.824447794165462	0.180295164417475
test167	411.059174992144	410.925231868867	3198140.04679211	0.529069450404495	0.133943123277277
test168	411.059174992144	410.977035689354	2612014.65898193	0.638373364228755	0.082139302790165
test169	411.059174992144	411.103536265343	3017859.02353004	0.657386677246541	-0.0443612731993199
test170	411.059174992144	410.898363296036	2910053.27715538	0.766429625358433	0.160811696108431
test561	411.059174992144	411.171781409625	3054038.30064461	0.726130449213088	-0.112606417480856
test562	411.059174992144	410.900476420857	2678294.90290023	0.837523488607258	0.158698571287096
test563	411.059174992144	410.904834865127	3212851.60328262	0.779738086368889	0.154340127017349
test564	411.059174992144	411.203000240307	3036593.17363054	0.850549120921642	-0.143825248163193
test565	411.059174992144	411.063744169939	3183053.48209105	0.52669719569385	-0.00456917779520155
test566	411.059174992144	410.994280635379	3031898.80610444	0.669429663661867	0.064894356764853
test567	411.059174992144	411.234049929492	2679714.31300975	0.66959859970957	-0.174874937348068
test568	411.059174992144	411.008002927713	2502086.55372262	0.792803528346121	0.0511720644310117
test569	411.059174992144	410.951765322499	3399620.67315355	0.629239795636386	0.107409669645131
test570	411.059174992144	410.961133795045	3246735.27572304	0.573675627820194	0.0980411970987916
test161	585.713326641359	585.783912504837	71132756.8301931	0.72709589432925	-0.0705858634784818
test162	585.713326641359	585.821200535912	65193279.623054	0.665616887249052	-0.107873894553632
test163	585.713326641359	585.689653676748	68973046.8206108	0.551720088627189	0.0236729646101594
test164	585.713326641359	585.681127767731	74732826.8084675	0.580745695717633	0.0321988736279309
test165	585.713326641359	585.697474516463	71728470.6491046	0.827310009673238	0.0158521248959005
test166	585.713326641359	585.853984552808	68476032.0931673	0.722781751863658	-0.140657911449671
test167	585.713326641359	585.583266603947	66410306.6525422	0.756248321291059	0.130060037411749
test168	585.713326641359	585.842442241777	73295992.0354188	0.707012669555843	-0.129115600418299
test169	585.713326641359	585.611194317322	74750242.5243147	0.75363163035363	0.102132324036211
test170	585.713326641359	585.908852171991	72499245.2492006	0.522411686368287	-0.195525530632585
test561	585.713326641359	585.651352678333	71190605.7992019	0.682213658466935	0.0619739630259574
test562	585.713326641359	585.52209373191	69837745.1323904	0.648028465360403	0.191232909448445
test563	585.713326641359	585.844700333476	71561323.3693875	0.836798602715135	-0.131373692117631
test564	585.713326641359	585.899467496947	71039094.9528664	0.662674199510366	-0.186140855588019
test565	585.713326641359	585.765520037338	66605738.3618318	0.782343005388975	-0.0521933959797025
test566	585.713326641359	585.81594748348	67727908.2965106	0.537716473545879	-0.102620842121542
test567	585.713326641359	585.566145405639	74663789.2583385	0.613639268092811	0.147181235719472
test568	585.713326641359	585.818010011874	72075281.7392349	0.642432732973248	-0.104683370515704
test569	585.713326641359	585.672587962542	70004770.1131553	0.639993289206177	0.040738678816706
test570	585.713326641359	585.730464302283	74028689.6680482	0.67298672311008	-0.0171376609243453
test161	933.426800023997	933.281592890108	357788991.159759	0.823890009708703	0.145207133889198
test162	933.426800023997	933.36065788581	434647133.80672	0.665155448950827	0.0661421381868422
test163	933.426800023997	933.570456602471	417808115.831576	0.895533744525164	-0.143656578473747
test164	933.426800023997	933.411280636257	440881388.192065	0.834304152708501	0.0155193877406418
test165	933.426800023997	933.38837445057	381908215.535805	0.886584582552314	0.0384255734272301
test166	933.426800023997	933.520875511086	370964238.443412	0.550705593917519	-0.094075487088412
test167	933.426800023997	933.329583133245	444850606.215186	0.75030361674726	0.0972168907523155
test168	933.426800023997	933.39758091229	355661194.398999	0.854864886403084	0.0292191117070615
test169	933.426800023997	933.43179182359	422840653.103776	0.712526155915111	-0.0049917995929718
test170	933.426800023997	933.525818903418	429681919.398718	0.664163298811764	-0.0990188794210553
test561	933.426800023997	933.238623203943	358451328.682713	0.534715999756008	0.18817682005465
test562	933.426800023997	933.254650380416	381124321.068637	0.772354330774397	0.172149643581361
test563	933.426800023997	933.45762014077	354851403.087378	0.526390985306352	-0.0308201167732477
test564	933.426800023997	933.55076070088	371229263.581336	0.883414170145989	-0.123960676882416
test565	933.426800023997	933.539599798014	366528277.075849	0.764395894110203	-0.112799774017185
test566	933.426800023997	933.494881175598	421193154.994398	0.720482295844704	-0.0680811516009271
test567	933.426800023997	933.625610913755	354597324.854694	0.646474422793835	-0.19881088975817
test568	933.426800023997	933.322296129959	389212124.166079	0.57519948258996	0.104503894038498
test569	933.426800023997	933.365258479258	398766400.315799	0.79866236736998	0.061541544739157
test570	933.426800023997	933.261092234636	399094633.222558	0.635439618770033	0.165707789361477
test161	1223.44840650936	1223.57205559318	908338970.318437	0.539041629526764	-0.123649083822966
test162	1223.44840650936	1223.45544391233	876911686.570384	0.756463682372123	-0.00703740296885372
test163	1223.44840650936	1223.41961729801	852512451.959774	0.59596194261685	0.0287892113439739
test164	1223.44840650936	1223.58747281446	853432246.739976	0.694928200356662	-0.139066305104643
test165	1223.44840650936	1223.51204620036	875598140.2006	0.580000764783472	-0.0636396910063923
test166	1223.44840650936	1223.28332952955	920560568.105429	0.617867636028677	0.165076979808509
test167	1223.44840650936	1223.37405373254	871852914.19737	0.535808694269508	0.0743527768179774
test168	1223.44840650936	1223.45003015469	916371423.285455	0.691475349664688	-0.00162364533171058
test169	1223.44840650936	1223.41608531638	862792830.145918	0.879634129814804	0.0323211929760873
test170	1223.44840650936	1223.39166507372	860646684.793755	0.630771260522306	0.0567414356395602
test561	1223.44840650936	1223.37545265402	864039333.211258	0.819359568040818	0.0729538553394377
test562	1223.44840650936	1223.26860795612	944222038.961016	0.64067634306848	0.179798553232104
test563	1223.44840650936	1223.61520363917	917384269.298054	0.655666112247855	-0.166797129809856
test564	1223.44840650936	1223.31103491648	932853996.683843	0.607229044940323	0.13737159287557
test565	1223.44840650936	1223.4246334977	892679900.862277	0.772318499721587	0.0237730116583407
test566	1223.44840650936	1223.32130737943	910760822.263546	0.677204771153629	0.127099129930139
test567	1223.44840650936	1223.58314487529	855649101.2685	0.898089521471411	-0.134738365933299
test568	1223.44840650936	1223.31559681692	890262747.486122	0.569506428018212	0.132809692434967
test569	1223.44840650936	1223.58597647934	912309101.130813	0.740780414827168	-0.137569969985634
test570	1223.44840650936	1223.64417825225	891793368.430808	0.508444098848849	-0.19577174289152
test161	1572.11922719306	1571.95741113829	88919373.4223954	0.673878623638302	0.16181605476886
test162	1572.11922719306	1572.16368409102	93893115.2177975	0.687631321884692	-0.0444568979553878
test163	1572.11922719306	1572.30889882944	89690479.5640148	0.588118843548	-0.189671636372805
test164	1572.11922719306	1572.26691629137	92348109.6094474	0.717446540109813	-0.147689098306
test165	1572.11922719306	1572.09015581072	94815499.3145727	0.803886646963656	0.0290713823400438
test166	1572.11922719306	1572.00539572998	88598470.2082351	0.503301242738962	0.113831463083625
test167	1572.11922719306	1571.99726615646	87619769.5359588	0.67230515293777	0.121961036603898
test168	1572.11922719306	1572.23704114906	86088231.6017523	0.568254949897528	-0.11781395599246
test169	1572.11922719306	1572.26243684678	87406872.6203404	0.675058445613831	-0.14320965372026
test170	1572.11922719306	1572.23673382555	86597687.0269515	0.760334155708551	-0.117506632488221
test561	1572.11922719306	1572.04376526889	94468669.060152	0.640713864006102	0.0754619241692126
test562	1572.11922719306	1572.27212584666	93243388.6127546	0.592756683100015	-0.15289865359664
test563	1572.11922719306	1572.31427364103	90184738.0073741	0.751994955446571	-0.195046447962523
test564	1572.11922719306	1572.00119053121	85187411.2547375	0.694335597380996	0.118036661855876
test565	1572.11922719306	1571.97519819788	91442443.8984133	0.793606748990715	0.14402899518609
test566	1572.11922719306	1572.28016173798	87211974.2049836	0.644547891523689	-0.160934544913471
test567	1572.11922719306	1572.02298535793	91229017.151054	0.752225604094565	0.0962418351322413
test568	1572.11922719306	1572.17280421392	93659433.5664995	0.57890141736716	-0.0535770208574831
test569	1572.11922719306	1572.23345254459	91440273.2299641	0.648058528080583	-0.114225351531059
test570	1572.11922719306	1572.03867241018	85456156.3511379	0.524512912984937	0.0805547828786075
test161	1863.31448993227	1863.3167705738	5809106.49406724	0.632272571045905	-0.00228064153343438
test162	1863.31448993227	1863.3861019684	5689716.9908043	0.761310803610832	-0.0716120361350477
test163	1863.31448993227	1863.15323803509	6356324.38305765	0.677195019088686	0.16125189717859
test164	1863.31448993227	1863.14219934205	6296214.03454803	0.894179999362677	0.1722905902192
test165	1863.31448993227	1863.43883595523	6004343.6253909	0.74593048542738	-0.124346022959799
test166	1863.31448993227	1863.20963176414	6141136.93032414	0.840376360714436	0.104858168121427
test167	1863.31448993227	1863.46681427099	6081937.85557523	0.8107735093683	-0.152324338722974
test168	1863.31448993227	1863.42739314763	5987915.80926627	0.711340338923037	-0.112903215363622
test169	1863.31448993227	1863.43894508956	6466178.07238363	0.764544229954481	-0.124455157294869
test170	1863.31448993227	1863.2306152802	6245713.84023875	0.552078800927848	0.083874652069062
test561	1863.31448993227	1863.46716438755	6469157.05339052	0.645473988447338	-0.152674455288798
test562	1863.31448993227	1863.27175898775	6291711.76883392	0.545038948394358	0.0427309445105493
test563	1863.31448993227	1863.43270470435	6219022.07983658	0.843399417120963	-0.118214772082865
test564	1863.31448993227	1863.43502360415	6063021.9897721	0.69637830350548	-0.120533671882004
test565	1863.31448993227	1863.19681350486	6327319.49025765	0.859278461430222	0.117676427401602
test566	1863.31448993227	1863.37076428058	5943318.78959201	0.649636392388493	-0.0562743483111262
test567	1863.31448993227	1863.33438052125	5689319.01175529	0.626372395269573	-0.0198905889876187
test568	1863.31448993227	1863.19858754966	6042680.966435	0.809023489058018	0.115902382601053
test569	1863.31448993227	1863.41613863101	6350225.14290176	0.517606651969254	-0.101648698747158
test570	1863.31448993227	1863.35500094499	5826069.79366392	0.598869872745126	-0.0405110127292573
test161	1979.03799255844	1978.92655570433	456084737.344645	0.890401843283325	0.111436854116619
test162	1979.03799255844	1979.07283146605	483485492.737964	0.724278137460351	-0.0348389076068997
test163	1979.03799255844	1979.13220631517	496058049.122803	0.840228954795748	-0.0942137567326427
test164	1979.03799255844	1979.10362034207	527544542.33218	0.686096555553377	-0.0656277836300433
test165	1979.03799255844	1978.89867377402	531672710.226849	0.631785082723945	0.139318784419447
test166	1979.03799255844	1979.05501737557	503903989.447281	0.673879529722035	-0.0170248171314597
test167	1979.03799255844	1979.14194647037	544656728.138216	0.603286670520902	-0.103953911922872
test168	1979.03799255844	1978.94066805318	451549686.864018	0.530912880320102	0.0973245052620769
test169	1979.03799255844	1979.12884818921	525664314.301685	0.640335350204259	-0.0908556307666004
test170	1979.03799255844	1978.8654054652	510746960.830875	0.816548417508602	0.172587093245238
test561	1979.03799255844	1979.09010265498	450962039.805017	0.725252850353718	-0.0521100965328515
test562	1979.03799255844	1978.90896604881	459282177.500427	0.704227111954242	0.12902650963515
test563	1979.03799255844	1978.89277600218	469821245.735511	0.816886397264898	0.14521655626595
test564	1979.03799255844	1979.17205360448	466185180.842876	0.702346162311733	-0.134061046037823
test565	1979.03799255844	1979.09328265218	549648943.28732	0.618260838650167	-0.0552900937385857
test566	1979.03799255844	1979.1589508065	528582931.938581	0.780271623376757	-0.120958248060197
test567	1979.03799255844	1979.2219461116	528622863.953933	0.784803856816143	-0.18395355315879
test568	1979.03799255844	1979.22517821742	493133390.904404	0.712985955644399	-0.187185658980161
test569	1979.03799255844	1978.99119444601	479217274.11449	0.508896908443421	0.0467981124296784
test570	1979.03799255844	1979.1667975462	529800378.531218	0.871490615326911	-0.128804987762123
test171	44.4536250999663	44.5357267597225	3153335.92798561	0.839837200939655	-0.0821016597561538
test172	44.4536250999663	44.5589187771548	3480373.40561859	0.710568426921964	-0.105293677188456
test173	44.4536250999663	44.5112934703473	3058011.91157661	0.529458259698003	-0.0576683703809977
test174	44.4536250999663	44.4077469147276	3283078.91683653	0.683432553615421	0.0458781852386892
test175	44.4536250999663	44.4349970891606	2889561.84755079	0.559592787083238	0.0186280108056963
test176	44.4536250999663	44.2976422998589	2570069.527952	0.880785077810288	0.155982800107449
test177	44.4536250999663	44.5095141786616	3320952.07320526	0.841362782847136	-0.0558890786953271
test178	44.4536250999663	44.490632930072	2948737.45227233	0.888287622760981	-0.037007830105722
test179	44.4536250999663	44.4195995874237	2869560.66358835	0.539699915610254	0.0340255125425756
test180	44.4536250999663	44.3861603047233	3353734.77591202	0.696253464464098	0.067464795242995
test571	44.4536250999663	44.2780560622457	2524262.90349104	0.558340644650161	0.175569037720561
test572	44.4536250999663	44.4413375184406	2673897.09921554	0.62655783528462	0.012287581525743
test573	44.4536250999663	44.6436537096743	2805825.17245784	0.592423796094954	-0.190028609707952
test574	44.4536250999663	44.3975529346149	2717639.91448097	0.887423672154546	0.0560721653513611
test575	44.4536250999663	44.629668260878	2518396.31609619	0.668575786799192	-0.17604316091165
test576	44.4536250999663	44.3778993797023	3195512.49663346	0.704223470296711	0.0757257202640176
test577	44.4536250999663	44.498255442502	2740048.21712151	0.75130822500214	-0.0446303425356746
test578	44.4536250999663	44.6161374181043	3404620.89050561	0.614453671406954	-0.162512318138033
test579	44.4536250999663	44.5200344842393	2861861.60915531	0.781461203750223	-0.0664093842729926
test580	44.4536250999663	44.5942481349688	2520839.87439983	0.592039232794195	-0.1406230350025
test171	411.059174992144	411.178733912855	686384908.854961	0.855556506011635	-0.119558920711279
test172	411.059174992144	411.064910862129	652303544.501774	0.636439243517816	-0.00573586998507381
test173	411.059174992144	411.142367772385	675584814.767353	0.751651490014046	-0.0831927802413702
test174	411.059174992144	411.122441640496	691083549.521864	0.739676134940237	-0.0632666483521462
test175	411.059174992144	411.053612487391	712763953.767717	0.885741365328431	0.00556250475347042
test176	411.059174992144	411.134643355105	725365195.027553	0.64211550867185	-0.0754683629609644
test177	411.059174992144	411.047246147692	658029226.819053	0.651578691601753	0.0119288444519043
test178	411.059174992144	410.870486496389	685417711.921036	0.836996506992728	0.188688495755196
test179	411.059174992144	411.197134371381	679026302.50901	0.623289521876723	-0.137959379237145
test180	411.059174992144	410.903939620033	712245890.009217	0.578676533699036	0.155235372111201
test571	411.059174992144	411.133400695585	683879381.418228	0.539028525911272	-0.0742257034406066
test572	411.059174992144	411.007629361656	728299216.949381	0.87221473865211	0.0515456304885447
test573	411.059174992144	410.92429916244	702911846.060306	0.864857760630548	0.134875829704106
test574	411.059174992144	410.911801626626	674673842.010088	0.567559795454144	0.147373365517706
test575	411.059174992144	411.135761720594	666260704.537854	0.679652318544686	-0.0765867284499109
test576	411.059174992144	410.872285466082	665016927.011311	0.820947812963277	0.186889526061714
test577	411.059174992144	411.036922735348	740993429.673836	0.704098531231284	0.022252256795764
test578	411.059174992144	411.132559958566	731936491.210945	0.588960442133248	-0.0733849664218724
test579	411.059174992144	411.055530426558	666615237.877704	0.588973667100072	0.00364456558600068
test580	411.059174992144	410.999481559731	725179602.578282	0.65268635507673	0.0596934324130416
test171	585.713326641359	585.584496686235	8727387.38870248	0.56691600875929	0.128829955123365
test172	585.713326641359	585.56298930645	9479379.3251738	0.863689030148089	0.150337334908545
test173	585.713326641359	585.693266142532	9214767.7578032	0.578994230180979	0.0200604988262057
test174	585.713326641359	585.795187989995	8966150.62886849	0.710709351953119	-0.0818613486364484
test175	585.713326641359	585.727584129386	9397128.00295092	0.576785642933101	-0.014257488027215
test176	585.713326641359	585.79969644649	9406563.41705471	0.524250733200461	-0.0863698051311076
test177	585.713326641359	585.679274355061	9235032.59918652	0.841900280676782	0.0340522862970829
test178	585.713326641359	585.710937708989	9063257.79436156	0.664594363514334	0.00238893236964941
test179	585.713326641359	585.85465511037	9053794.3104282	0.564927983097732	-0.141328469011933
test180	585.713326641359	585.753029704839	9019335.32301337	0.736336602177471	-0.039703063480556
test571	585.713326641359	585.809844006598	9409456.2868122	0.63879305459559	-0.0965173652395606
test572	585.713326641359	585.713158344757	9312675.37525855	0.762688918411732	0.000168296601623291
test573	585.713326641359	585.879301606864	8579546.95285298	0.796564362570643	-0.165974965505302
test574	585.713326641359	585.586569149327	9237858.65609534	0.515335363522172	0.126757492031902
test575	585.713326641359	585.726749926247	8588294.53005455	0.825556798558682	-0.0134232848882675
test576	585.713326641359	585.852644607611	8599722.61101939	0.717912470921874	-0.139317966252565
test577	585.713326641359	585.852607853338	9030874.12496097	0.620465246401727	-0.139281211979687
test578	585.713326641359	585.669795563631	9087812.10170127	0.583569398708641	0.0435310777276754
test579	585.713326641359	585.516215666104	8986222.58193791	0.896196552459151	0.197110975254327
test580	585.713326641359	585.627866673656	9145309.31925401	0.829975206125528	0.0854599677026272
test171	933.426800023997	933.453690887755	3135199.341923	0.663041778001934	-0.0268908637575805
test172	933.426800023997	933.46146120918	3250578.84305716	0.688014465104789	-0.034661185182631
test173	933.426800023997	933.27095033587	2559572.98493013	0.568650113418698	0.155849688127637
test174	933.426800023997	933.351188026974	3495790.30927271	0.897404546197504	0.0756119970232249
test175	933.426800023997	933.366612517042	2679386.12191938	0.525690487492829	0.060187506955117
test176	933.426800023997	933.53446849226	3055253.08311917	0.610700234491378	-0.107668468263
test177	933.426800023997	933.362593916384	3232579.66991514	0.778876366931945	0.0642061076126993
test178	933.426800023997	933.465268689068	2654235.91225408	0.81498458487913	-0.0384686650708318
test179	933.426800023997	933.540672216518	2877455.62032796	0.696500925906002	-0.113872192520648
test180	933.426800023997	933.272471704008	2717516.63694158	0.884304581582546	0.154328319989145
test571	933.426800023997	933.385517882416	3150563.0153697	0.528429031837732	0.0412821415811777
test572	933.426800023997	933.447830809327	2925171.2677069	0.623045730032027	-0.0210307853296399
test573	933.426800023997	933.30755982534	3339756.9723893	0.55579033754766	0.119240198656917
test574	933.426800023997	933.528219015384	3032897.06888609	0.563319193292409	-0.10141899138689
test575	933.426800023997	933.422156274272	3110027.26480365	0.508653077855706	0.00464374972507359
test576	933.426800023997	933.429959696857	2983906.72099777	0.711438750941306	-0.00315967286005617
test577	933.426800023997	933.605386319151	2576073.87006283	0.842504893429577	-0.178586295153946
test578	933.426800023997	933.512003070163	3122093.62047724	0.662990051321685	-0.0852030461654067
test579	933.426800023997	933.500378820254	3457136.65243238	0.713188755698502	-0.0735787962563336
test580	933.426800023997	933.53751836638	3430578.9868813	0.742616354487836	-0.110718342382461
test171	1223.44840650936	1223.59150772071	31557111.1533791	0.849421493150294	-0.143101211357862
